ano mes dia hh min seg lat  long  prof age  mag
1986 03 25 01 57 34.6  11.817 -60.851   1.0   ISC 0.0
1986 03 25 07 10 39.3  10.067 -62.533 130.3  FUNV 3.9
1986 03 26 10 44 23.6  11.085 -73.425 138.9  FUNV 3.6
1986 03 27 12 16 16.9   6.324 -72.654 150.1  FUNV 0.0
1986 03 28 12 38 21.3   6.100 -72.501 135.3  FUNV 0.0
1986 03 30 00 40 36.9  11.684 -61.550 106.0   ISC 0.0
1986 03 31 01 19 22.3   6.650 -73.076 187.9  FUNV 4.5
1986 04 03 13 59 01.1  11.197 -61.508  37.0   ISC 0.0
1986 04 03 20 32 46.3  11.180 -62.020  56.0   ISC 3.2
1986 04 04 17 23 15.7  10.396 -61.521  33.0   ISC 0.0
1986 04 06 23 37 27.4  10.310 -62.260   7.0   ISC 3.0
1986 04 07 12 35 53.9  10.182 -61.204  38.8  FUNV 4.6
1986 04 08 13 54 43.8  10.291 -61.585  50.0   ISC 0.0
1986 04 08 21 35 36.9  10.038 -67.649  10.0  FUNV 2.5
1986 04 10 06 35 05.9  10.340 -62.046   4.0   ISC 0.0
1986 04 10 10 44 10.8  12.112 -66.163  47.0  FUNV 3.6
1986 04 11 09 25 42.0   6.461 -72.766 168.3  FUNV 3.8
1986 04 11 12 59 05.3  12.256 -59.377  38.7   ISC 5.0
1986 04 11 16 50 53.5  13.630 -61.520  98.0   ISC 2.8
1986 04 11 20 14 51.4  10.227 -67.686  10.0  FUNV 2.6
1986 04 14 01 43 54.3   6.137 -72.714  98.0  FUNV 4.0
1986 04 14 05 05 15.5  10.411 -60.295  50.0  FUNV 4.3
1986 04 14 12 27 54.8   9.163 -69.862  13.0  FUNV 3.3
1986 04 14 18 34 28.3  11.108 -62.214  76.0   ISC 0.0
1986 04 15 05 12 43.2  13.088 -60.509  25.0   ISC 0.0
1986 04 15 07 46 36.6  11.238 -74.346  61.5  FUNV 4.1
1986 04 15 22 57 02.3  10.738 -61.389 146.1  FUNV 4.1
1986 04 16 22 48 34.2   8.549 -71.368   9.1  FUNV 3.3
1986 04 17 18 18 55.4  10.025 -67.496  17.1  FUNV 2.3
1986 04 18 01 21 02.4  12.740 -61.310  97.0   ISC 2.6
1986 04 19 03 09 45.4   6.615 -73.197 143.4  FUNV 3.6
1986 04 19 03 23 10.7   6.315 -72.822 158.0  FUNV 3.9
1986 04 20 07 09 52.2   6.435 -72.874 162.8  FUNV 4.3
1986 04 20 18 05 49.2   6.635 -73.146 144.1  FUNV 3.7
1986 04 20 18 32 42.8  10.865 -59.319  57.0   ISC 0.0
1986 04 20 20 35 04.8   6.488 -73.074 105.5  FUNV 3.8
1986 04 21 21 50 51.3  10.499 -67.051  10.0  FUNV 2.5
1986 04 25 07 46 05.5   9.598 -70.763  17.2  FUNV 3.7
1986 04 26 08 47 15.6  13.795 -59.909  10.0   ISC 0.0
1986 04 27 22 42 23.3  10.688 -61.088  37.0   ISC 0.0
1986 04 28 23 46 26.4  10.186 -66.098  10.0  FUNV 3.2
1986 04 29 22 35 45.8  10.658 -62.303   1.0   ISC 0.0
1986 04 30 20 02 52.1  10.450 -61.825   9.2   ISC 0.0
1986 05 02 08 48 21.1  10.510 -60.875  31.9   ISC 0.0
1986 05 04 23 20 53.1   9.473 -69.902   0.0  FUNV 3.6
1986 05 07 16 37 14.7  10.406 -61.783  45.0  FUNV 4.3
1986 05 09 16 16 35.8   9.907 -67.260  15.2  FUNV 2.6
1986 05 11 04 03 14.4  10.380 -60.619  65.0   ISC 0.0
1986 05 12 21 59 56.6   6.920 -73.146 157.4   ISC 4.8
1986 05 15 09 18 41.5  10.042 -69.890   6.0  FUNV 3.8
1986 05 15 20 00 50.9  10.539 -62.102   3.0   ISC 0.0
1986 05 16 00 15 36.2   6.456 -72.925 164.4  FUNV 4.1
1986 05 17 22 34 12.6   6.248 -73.058  97.5  FUNV 3.9
1986 05 18 11 22 10.9  11.321 -61.310  31.0   ISC 0.0
1986 05 21 00 21 43.3  11.424 -60.915  13.0   ISC 0.0
1986 05 21 21 45 29.0  10.757 -65.718   6.2  FUNV 2.9
1986 05 22 01 36 42.7  10.598 -62.740  76.0   ISC 0.0
1986 05 23 21 32 19.4  11.422 -61.738 115.0   ISC 0.0
1986 05 24 02 34 44.4  11.028 -61.713  10.0   ISC 0.0
1986 05 24 22 48 02.4  10.751 -62.395  66.0   ISC 0.0
1986 05 25 02 39 51.7  10.690 -62.340  67.0   ISC 3.5
1986 05 26 19 43 08.8  10.935 -62.104  78.0   ISC 0.0
1986 05 27 01 40 50.2  10.984 -62.093  90.0   ISC 0.0
1986 05 27 10 50 32.4  10.837 -61.362  26.0   ISC 0.0
1986 05 29 00 24 27.0  12.010 -61.255  72.0   ISC 0.0
1986 05 29 18 44 15.4  11.772 -60.739   2.0   ISC 0.0
1986 05 30 14 26 08.2  10.607 -62.429  95.1  FUNV 3.9
1986 05 31 08 20 04.6  10.764 -61.302  33.0   ISC 0.0
1986 06 04 09 39 39.2  11.057 -62.302  91.0   ISC 0.0
1986 06 06 10 49 10.0  10.850 -61.854  50.0   ISC 0.0
1986 06 06 11 55 51.5  11.307 -61.504  83.0   ISC 0.0
1986 06 07 16 37 47.1   7.188 -73.185 210.4  FUNV 4.2
1986 06 08 07 20 06.6  11.012 -61.790 100.0   ISC 0.0
1986 06 11 13 48 01.5  10.417 -62.914  10.2  FUNV 5.9
1986 06 11 14 06 00.4  11.420 -62.930   9.0   ISC 3.3
1986 06 11 14 08 40.2  11.250 -62.870   3.0   ISC 3.5
1986 06 11 15 51 11.5  10.750 -62.280  31.0   ISC 3.2
1986 06 11 16 58 28.6  11.250 -62.790   3.0   ISC 3.4
1986 06 11 17 18 31.3  11.580 -62.700  14.0   ISC 3.4
1986 06 11 19 37 30.7  10.442 -62.717 132.3  FUNV 4.1
1986 06 11 21 02 17.4  10.744 -62.684  50.1  FUNV 3.7
1986 06 12 03 05 10.3  11.260 -62.910   3.0   ISC 3.5
1986 06 12 05 33 13.4  10.843 -62.457  45.0  FUNV 3.4
1986 06 12 13 23 44.0  10.859 -62.513  45.0  FUNV 4.0
1986 06 13 10 36 24.1  11.320 -63.070   3.0   ISC 3.6
1986 06 13 14 26 40.4  10.689 -62.563  80.8  FUNV 3.8
1986 06 13 17 04 02.2  11.650 -62.650  35.0   ISC 3.4
1986 06 15 16 04 08.2  10.365 -62.747 150.0  FUNV 3.9
1986 06 24 06 40 20.5  10.152 -72.706 156.0   ISC 4.0
1986 06 25 06 18 00.7   6.812 -73.109 201.4  FUNV 4.2
1986 06 26 23 14 33.3   6.884 -73.098 162.9   ISC 4.7
1986 06 29 20 11 50.0   6.590 -72.958 193.4  FUNV 5.3
1986 06 30 05 47 35.4  12.217 -60.374  33.0   ISC 0.0
1986 06 30 13 23 49.7  11.140 -62.300  30.0   ISC 3.0
1986 06 30 20 09 52.5  10.324 -72.367  82.8  FUNV 3.9
1986 07 01 02 54 50.3  10.514 -69.235  16.7  FUNV 3.4
1986 07 01 05 21 47.8  13.720 -60.523  40.0   ISC 0.0
1986 07 01 09 28 47.7   9.664 -63.246  45.0  FUNV 3.7
1986 07 02 11 27 15.7  10.756 -62.337 107.0   ISC 0.0
1986 07 04 16 02 39.8   9.878 -67.272  10.0  FUNV 2.8
1986 07 05 16 36 50.4   9.446 -73.120  45.0  FUNV 4.0
1986 07 06 03 07 32.2  13.080 -60.785  25.0   ISC 0.0
1986 07 06 23 12 19.9  10.362 -67.036  12.0  FUNV 3.7
1986 07 06 23 20 51.5  10.345 -67.049  10.0  FUNV 2.6
1986 07 07 12 39 21.2  11.282 -61.973  95.0   ISC 0.0
1986 07 07 21 09 05.9  10.824 -62.631  45.0  FUNV 3.7
1986 07 08 07 52 17.5   9.337 -70.098  45.0  FUNV 3.4
1986 07 08 22 37 28.3  11.479 -61.962 127.0   ISC 0.0
1986 07 09 20 55 16.1   9.271 -70.211  32.5  FUNV 3.1
1986 07 11 08 00 26.0  10.688 -62.832  45.0  FUNV 4.1
1986 07 12 11 36 46.0  13.092 -60.976 100.0   ISC 0.0
1986 07 13 18 16 26.6   9.851 -70.572  25.1  FUNV 3.2
1986 07 14 03 18 26.6  10.977 -62.781  47.0  FUNV 4.0
1986 07 14 03 20 41.5  10.725 -63.203  17.7   ISC 4.5
1986 07 17 16 19 33.0   9.837 -67.275  19.8  FUNV 3.0
1986 07 18 17 22 42.9  10.803 -69.352  44.0  FUNV 5.6
1986 07 18 19 04 29.8  10.986 -69.511   4.7  FUNV 3.0
1986 07 18 19 44 42.9  11.032 -69.571  13.3  FUNV 2.9
1986 07 18 23 14 18.1  11.040 -69.549   0.6  FUNV 3.4
1986 07 19 00 21 32.5  10.931 -69.398  16.0  FUNV 3.9
1986 07 19 16 38 28.8  11.178 -61.973  60.0   ISC 0.0
1986 07 20 15 54 44.9  10.975 -69.516  28.4  FUNV 2.9
1986 07 20 16 10 55.9  10.966 -69.467  32.2  FUNV 2.9
1986 07 20 18 41 29.4  12.684 -59.925  25.0   ISC 0.0
1986 07 22 02 06 55.4   9.744 -70.469  45.0  FUNV 3.6
1986 07 22 20 05 09.5  11.499 -61.132  12.0   ISC 0.0
1986 07 25 13 27 36.7   9.071 -70.980   0.0  FUNV 2.6
1986 07 25 19 30 42.5   8.973 -69.902   1.9  FUNV 0.0
1986 07 25 19 55 59.9  10.890 -69.333  16.0  FUNV 3.5
1986 07 27 13 15 25.4  10.802 -69.334  28.8  FUNV 3.5
1986 07 28 01 46 48.8   9.992 -68.644  12.3  FUNV 3.1
1986 07 30 20 46 52.1  10.932 -69.442  12.0  FUNV 3.4
1986 08 03 18 40 24.1  13.651 -60.240  27.0   ISC 0.0
1986 08 05 09 53 40.7  12.129 -59.234   2.0   ISC 0.0
1986 08 06 21 39 01.0  10.140 -63.620  34.0   ISC 3.5
1986 08 07 19 29 50.6  11.121 -61.934  27.0   ISC 0.0
1986 08 08 16 10 25.2  11.204 -69.728  11.5  FUNV 3.4
1986 08 08 23 45 55.6  11.057 -60.703  38.0   ISC 0.0
1986 08 09 04 33 33.3   9.986 -69.927   6.3  FUNV 3.8
1986 08 09 09 30 41.3  10.851 -62.345  88.0   ISC 0.0
1986 08 11 13 08 45.6  13.368 -60.887 101.8   ISC 0.0
1986 08 12 21 07 51.5  10.823 -61.886 121.3   ISC 4.1
1986 08 13 15 27 23.3   7.429 -74.647 120.4  FUNV 4.5
1986 08 14 17 04 35.9  10.922 -62.276   3.0   ISC 0.0
1986 08 17 15 31 29.4  11.173 -61.228   5.0   ISC 0.0
1986 08 17 20 54 44.5  11.059 -61.940  47.0   ISC 0.0
1986 08 18 18 20 49.8   6.777 -72.944 163.1   ISC 4.6
1986 08 18 20 55 53.6  10.156 -67.058   5.2  FUNV 4.9
1986 08 19 23 59 53.8  11.618 -59.902  55.0   ISC 0.0
1986 08 21 01 23 22.3   7.938 -72.952  10.0   ISC 4.5
1986 08 23 02 33 41.8  10.339 -67.114  10.0  FUNV 2.7
1986 08 25 17 05 03.5  10.257 -67.166   0.3  FUNV 3.4
1986 08 25 17 11 40.1  10.165 -67.075  13.7  FUNV 2.8
1986 08 25 17 20 55.4  10.204 -67.075  10.7  FUNV 3.5
1986 08 25 17 25 04.6  10.286 -67.082  13.2  FUNV 4.8
1986 08 25 17 35 04.5  10.198 -67.089  10.0  FUNV 3.3
1986 08 25 17 40 25.2  10.130 -67.107  10.0  FUNV 3.3
1986 08 26 03 20 07.9  10.725 -62.559  45.0  FUNV 3.9
1986 08 26 03 36 22.2  10.157 -67.085   0.0  FUNV 3.8
1986 08 26 12 11 43.6  10.193 -67.022  10.0  FUNV 3.7
1986 08 28 00 28 03.3  10.131 -67.122  12.4  FUNV 2.7
1986 08 29 06 27 14.6  10.144 -67.123  12.3  FUNV 2.5
1986 09 01 20 49 06.6  10.062 -67.532   0.0  FUNV 2.5
1986 09 02 17 21 36.3  10.481 -62.232   2.0   ISC 0.0
1986 09 02 21 46 39.3  13.210 -60.480   5.0   ISC 3.1
1986 09 03 03 02 49.0   7.015 -73.654  50.0  FUNV 3.6
1986 09 05 21 42 42.8  10.517 -67.047   2.0  FUNV 3.2
1986 09 06 23 55 29.5   6.647 -73.022 163.2  FUNV 0.0
1986 09 07 00 08 36.4   6.759 -73.135 192.4  FUNV 4.2
1986 09 08 06 03 29.8   6.505 -73.026 139.0  FUNV 4.1
1986 09 08 06 35 22.5   8.269 -71.205   7.8  FUNV 3.4
1986 09 08 13 17 53.9   6.625 -73.162 131.0  FUNV 3.9
1986 09 11 14 56 39.5   6.484 -72.842 152.7  FUNV 0.0
1986 09 11 15 37 49.9  10.177 -67.106  10.0  FUNV 2.3
1986 09 11 22 04 03.5  10.427 -61.255  32.7  ISCV 0.0
1986 09 12 00 34 47.4  11.049 -69.746   4.7  FUNV 4.4
1986 09 15 20 05 34.9   7.184 -75.015 192.3  FUNV 4.5
1986 09 16 00 01 44.5  10.935 -69.465  24.0  FUNV 3.5
1986 09 16 14 58 59.0   6.438 -72.844 162.0  FUNV 3.9
1986 09 20 05 54 23.6   8.503 -73.500  48.9   ISC 4.3
1986 09 22 06 10 01.9   9.801 -69.506   1.9  FUNV 3.7
1986 09 24 09 17 10.8  10.998 -61.971  52.0   ISC 0.0
1986 09 24 21 13 15.7   8.790 -71.161  25.7  FUNV 3.9
1986 09 26 09 35 00.7   9.222 -70.241   7.5  FUNV 3.4
1986 09 26 22 13 17.3  10.721 -62.574  95.0   ISC 0.0
1986 09 27 05 20 26.3   6.290 -72.846 139.6  FUNV 3.8
1986 09 28 00 40 16.9  10.168 -67.128  10.0  FUNV 2.5
1986 09 30 17 16 26.8   6.765 -72.982 195.2  FUNV 3.9
1986 10 01 10 38 43.5   7.266 -73.540 165.2  FUNV 4.2
1986 10 01 17 16 28.9  10.218 -66.872  19.3  FUNV 2.3
1986 10 01 22 32 39.3   8.286 -61.521  50.0  FUNV 4.2
1986 10 02 06 01 10.5  10.835 -61.228  55.4  FUNV 3.8
1986 10 02 16 51 33.8  10.115 -66.752   0.0  FUNV 2.7
1986 10 03 16 16 36.0  10.089 -67.135  10.0  FUNV 2.4
1986 10 03 16 27 10.1   7.281 -73.624  50.0  FUNV 4.1
1986 10 03 19 12 10.9  10.503 -67.021   0.0  FUNV 2.7
1986 10 07 04 14 22.0  11.830 -61.760 100.0   ISC 3.4
1986 10 07 06 42 10.1   6.340 -72.829 139.6  FUNV 4.7
1986 10 10 03 03 57.2  11.068 -62.163  77.0   ISC 0.0
1986 10 13 02 13 03.9  10.403 -60.446  66.0   ISC 0.0
1986 10 17 16 45 11.0   6.945 -73.135 206.5  FUNV 4.9
1986 10 21 07 32 20.6  12.630 -59.830  59.0   ISC 3.4
1986 10 21 15 57 51.4  10.370 -62.118  45.5  FUNV 4.2
1986 10 22 06 03 22.0  10.950 -62.660 114.0   ISC 3.8
1986 10 22 12 32 50.2  10.851 -62.175  78.0   ISC 0.0
1986 10 24 12 42 24.3   6.872 -73.078 166.3   ISC 0.0
1986 10 25 16 19 31.3  10.931 -61.135  33.0   ISC 0.0
1986 10 25 16 27 20.9  10.500 -63.253  30.0   ISC 0.0
1986 10 26 21 20 15.3  11.358 -61.980 116.0   ISC 0.0
1986 10 27 08 56 39.8  10.937 -61.168  43.0   ISC 0.0
1986 10 28 15 22 00.0  11.051 -62.460  91.0   ISC 0.0
1986 10 28 20 04 09.4  10.860 -62.340  36.0   ISC 3.5
1986 10 29 09 26 34.9  10.671 -62.277  17.0   ISC 0.0
1986 10 31 02 06 39.8   6.994 -71.512  33.0   ISC 0.0
1986 10 31 07 05 42.4   7.027 -73.222 206.0  FUNV 5.0
1986 11 04 03 46 20.9   8.615 -72.993  37.5   ISC 4.4
1986 11 04 23 53 43.8  12.910 -60.930  10.0   ISC 3.0
1986 11 06 07 38 30.2  10.620 -62.680  35.0   ISC 3.6
1986 11 06 19 21 35.0   6.310 -72.856 142.7  FUNV 4.3
1986 11 07 09 07 38.8  10.596 -61.671   9.6   ISC 0.0
1986 11 09 13 34 16.0  11.070 -60.780   5.0   ISC 2.6
1986 11 09 18 10 50.2   6.982 -73.307 187.2  FUNV 4.5
1986 11 13 18 42 55.4  11.227 -62.000  59.0   ISC 0.0
1986 11 14 17 25 53.3  10.581 -61.309  45.0  FUNV 4.0
1986 11 14 17 26 24.0  10.746 -63.241  10.0   ISC 4.9
1986 11 15 20 03 20.8  10.849 -61.654  10.0   ISC 0.0
1986 11 17 12 36 25.8  10.646 -63.183  10.0   ISC 0.0
1986 11 18 07 40 26.1  11.231 -60.823  26.0   ISC 0.0
1986 11 18 19 51 39.1   6.272 -72.827 129.7  FUNV 4.5
1986 11 21 09 34 06.2  10.126 -69.798   0.0  FUNV 3.2
1986 11 21 20 45 45.5  10.348 -66.785  10.0  FUNV 2.8
1986 11 22 15 51 44.5  12.226 -68.747  12.9  FUNV 3.6
1986 11 24 17 16 28.8  10.153 -67.491   6.8  FUNV 2.1
1986 11 25 04 31 34.5  10.740 -64.786   1.4  FUNV 3.1
1986 11 25 06 24 55.5  10.872 -61.888 128.0   ISC 0.0
1986 11 25 19 15 22.5  10.988 -61.584  13.6   ISC 0.0
1986 11 26 14 47 57.0  12.952 -60.121  86.2   ISC 0.0
1986 11 30 03 20 01.9   9.754 -71.375  19.3  FUNV 3.8
1986 11 30 23 12 52.4  10.692 -62.446  59.0  ISC  0.0
1986 12 01 09 21 00.3   6.345 -73.157  96.4  FUNV 4.1
1986 12 04 20 24 48.7  10.898 -69.334  14.6  FUNV 3.6
1986 12 09 09 49 16.6  12.194 -68.710   5.2  FUNV 3.5
1986 12 13 02 26 01.4  12.017 -70.522  45.0  FUNV 3.8
1986 12 13 06 41 53.2  10.643 -67.071   0.0  FUNV 2.5
1986 12 14 01 35 48.0   6.650 -72.980 192.2  FUNV 4.0
1986 12 15 13 06 05.1  11.808 -70.438  45.0  FUNV 3.2
1986 12 16 16 21 47.2  11.325 -61.696 128.8  FUNV 3.8
1986 12 18 15 22 10.4   9.780 -69.704   4.8  FUNV 3.6
1986 12 21 08 57 59.7  11.116 -62.134  91.0   ISC 0.0
1986 12 21 09 32 34.7  13.320 -59.470  12.0   ISC 3.5
1986 12 21 17 18 04.6  10.510 -69.305   0.0  FUNV 3.3
1986 12 22 03 02 19.2  10.707 -59.839  20.0   ISC 0.0
1986 12 24 02 42 53.4   6.608 -73.162 167.1  FUNV 4.1
1986 12 24 12 10 30.1   8.893 -70.860   5.2  FUNV 3.5
1986 12 25 23 52 49.7  12.318 -70.319  21.7  FUNV 3.3
1986 12 26 09 44 44.5  10.721 -60.825  18.0   ISC 0.0
1986 12 26 13 35 46.9   6.704 -73.094 198.8  FUNV 4.2
1986 12 27 23 46 14.8   6.417 -72.867 171.0  FUNV 4.1
1986 12 30 18 42 40.3   6.351 -72.810 146.3  FUNV 4.2
1987 01 02 01 15 18.1  10.280 -61.990  19.0   ISC 3.3
1987 01 02 17 06 27.5  10.590 -60.600   7.0   ISC 3.2
1987 01 04 08 25 22.5   6.737 -73.153 195.1  FUNV 3.3
1987 01 04 17 38 30.8  10.069 -67.401   3.2  FUNV 2.7
1987 01 04 23 44 45.0  10.540 -61.588  37.0   ISC 0.0
1987 01 05 09 39 49.4  11.236 -61.961  91.0   ISC 0.0
1987 01 07 06 21 16.1  10.173 -70.588   3.0  FUNV 3.3
1987 01 07 13 46 47.1   9.527 -69.454   3.8  FUNV 3.7
1987 01 08 09 13 56.0   6.535 -73.231 155.5  FUNV 3.8
1987 01 08 23 06 29.6  11.170 -62.600  10.0   ISC 3.1
1987 01 10 11 08 53.0  13.830 -60.500  81.0   ISC 2.6
1987 01 11 14 24 14.5  11.725 -70.117  33.6  FUNV 2.8
1987 01 11 19 09 14.3   6.481 -72.926 150.0  FUNV 3.9
1987 01 12 00 44 29.3   6.544 -73.166 157.6  FUNV 3.8
1987 01 14 09 04 46.2  10.590 -61.428  26.0   ISC 0.0
1987 01 15 16 05 11.9  11.097 -62.296  85.0   ISC 0.0
1987 01 18 23 06 33.2  11.290 -61.718  70.0   ISC 0.0
1987 01 19 15 19 34.4   6.615 -73.040 150.0  FUNV 3.7
1987 01 20 03 58 59.5   6.988 -72.598 150.0  FUNV 5.0
1987 01 21 12 13 30.7  10.930 -61.340  16.0   ISC 2.4
1987 01 23 02 43 23.0  10.780 -61.342  25.0   ISC 0.0
1987 01 23 12 27 15.6   9.142 -70.223  12.6  FUNV 2.9
1987 01 23 22 32 17.9  11.094 -61.033  44.0   ISC 0.0
1987 01 25 23 14 55.0  13.280 -59.250  30.0   ISC 3.6
1987 01 27 02 49 20.6  12.460 -60.372  25.0   ISC 0.0
1987 01 27 05 02 40.9   9.695 -69.733  10.0  FUNV 2.8
1987 01 27 11 14 44.8   6.416 -72.909 160.2  FUNV 0.0
1987 01 29 00 14 21.8  11.313 -72.217  45.0  FUNV 4.3
1987 01 29 11 36 22.4  11.403 -72.386  45.0  FUNV 3.9
1987 01 30 12 10 29.2   6.287 -72.626 151.4  FUNV 3.8
1987 01 31 06 31 44.5  11.390 -61.302  27.0  ISCV 0.0
1987 02 01 21 31 03.2   8.579 -70.810   4.0  FUNV 3.3
1987 02 01 23 02 07.9  10.637 -66.786  16.7  FUNV 2.2
1987 02 05 15 52 46.9  10.023 -67.955   0.0  FUNV 2.6
1987 02 06 07 22 23.8  12.943 -60.765  87.7   ISC 0.0
1987 02 07 05 50 01.0  13.856 -59.827   9.0   ISC 0.0
1987 02 07 22 31 59.5  10.508 -62.126  45.0  FUNV 4.3
1987 02 08 00 23 40.8  10.141 -62.314   2.0  FUNV 4.8
1987 02 08 01 03 46.6  11.010 -62.550  30.0   ISC 3.2
1987 02 08 01 48 42.2  10.074 -69.848  10.6  FUNV 3.2
1987 02 08 01 51 13.8  10.780 -62.580  16.0   ISC 3.1
1987 02 08 02 47 30.9  10.484 -62.416   3.0   ISC 0.0
1987 02 10 03 40 17.9  12.547 -59.344  46.0   ISC 0.0
1987 02 10 13 26 39.2  11.120 -62.560  77.0   ISC 3.4
1987 02 12 12 10 48.9  10.998 -62.046  50.0  FUNV 3.2
1987 02 12 12 47 22.1  10.341 -63.116 108.0   ISC 0.0
1987 02 13 11 55 55.1  10.063 -68.202  10.0  FUNV 2.8
1987 02 13 16 08 37.1  13.050 -60.090  37.0   ISC 3.2
1987 02 13 16 34 47.4   9.704 -69.780  13.1  FUNV 3.6
1987 02 14 06 44 21.9  10.436 -61.527  98.5  FUNV  3.7
1987 02 16 13 06 56.6  11.274 -61.814  64.0   ISC 0.0
1987 02 19 06 13 26.6  11.190 -62.350  18.0   ISC 2.9
1987 02 19 06 20 19.5  11.150 -62.370  12.0   ISC 3.2
1987 02 21 10 57 32.8  11.265 -60.787   6.0   ISC 0.0
1987 02 23 09 08 52.0  10.968 -62.411  78.0   ISC 0.0
1987 02 26 05 39 01.8   6.436 -72.918 167.2  FUNV 3.7
1987 02 26 07 51 36.2  13.100 -60.560   3.0   ISC 3.2
1987 02 27 07 09 57.4  12.049 -72.219  50.0  FUNV 3.8
1987 03 01 12 41 56.7   6.723 -73.205 172.5  FUNV 3.8
1987 03 01 13 25 05.0  12.808 -60.719  44.0   ISC 0.0
1987 03 02 00 10 39.7   9.589 -69.405   0.0  FUNV 2.4
1987 03 03 15 29 05.5   9.599 -69.402   0.0  FUNV 2.8
1987 03 03 17 19 33.7   8.562 -61.178  35.0   ISC 0.0
1987 03 05 18 40 19.9  11.290 -59.140  25.0   ISC 3.7
1987 03 05 22 46 59.1  10.802 -61.721  39.0   ISC 0.0
1987 03 06 08 29 15.2  10.802 -61.846  56.0   ISC 0.0
1987 03 06 13 58 12.0   6.781 -73.039 171.9   ISC 4.9
1987 03 07 00 23 36.9   6.727 -73.104 197.2  FUNV 4.4
1987 03 07 01 37 19.9   6.465 -73.192 133.9  FUNV 3.7
1987 03 11 00 10 06.4  11.764 -60.934  26.0   ISC 0.0
1987 03 11 17 29 05.9  10.860 -62.210  81.0   ISC 2.9
1987 03 12 05 43 13.1  11.942 -68.563   8.7  FUNV 3.0
1987 03 12 06 02 41.0  10.505 -61.226  31.0   ISC 0.0
1987 03 12 14 11 49.3  10.725 -61.684  34.0   ISC 0.0
1987 03 14 20 34 44.1  11.060 -61.568  35.0   ISC 0.0
1987 03 15 21 50 09.1  11.120 -60.941   8.0   ISC 0.0
1987 03 17 02 20 20.0  13.100 -60.510  25.0   ISC 3.0
1987 03 18 05 40 13.9  13.618 -60.019  45.0   ISC 0.0
1987 03 18 16 56 39.3  10.919 -62.283 100.0   ISC 0.0
1987 03 20 14 33 20.5   6.640 -72.912 186.6  FUNV 3.6
1987 03 20 15 42 44.3  11.072 -62.016  86.0   ISC 0.0
1987 03 21 23 02 29.7  11.228 -61.970  96.0   ISC 0.0
1987 03 22 07 17 31.6   6.834 -73.054 202.0  FUNV 4.0
1987 03 23 11 13 02.4  10.451 -60.852  37.0   ISC 0.0
1987 03 24 06 53 02.2  10.530 -61.220  44.0   ISC 2.2
1987 03 26 11 40 37.1   9.877 -61.017  89.0   ISC 0.0
1987 03 29 09 11 31.8  11.730 -61.880  56.0   ISC 3.0
1987 03 29 22 27 34.3   6.324 -72.967 164.7   ISC 4.1
1987 04 02 00 26 02.0  10.655 -62.091  81.0   ISC 0.0
1987 04 05 06 09 13.9  11.360 -62.120  27.0   ISC 3.0
1987 04 05 11 36 47.4  11.372 -62.222 140.6   ISC 0.0
1987 04 05 18 07 01.1  12.410 -59.170  35.0   ISC 3.6
1987 04 06 02 50 29.4  10.202 -60.943  55.0   ISC 0.0
1987 04 06 19 33 36.5  11.082 -61.885 102.0   ISC 0.0
1987 04 07 06 55 40.5  10.330 -62.190  60.0   ISC 2.5
1987 04 07 08 38 40.6  10.370 -61.750   0.0   ISC 2.7
1987 04 09 14 13 06.4   6.643 -73.086 172.2  FUNV 3.9
1987 04 11 18 17 34.9   6.564 -72.918 231.5  FUNV 3.9
1987 04 12 00 37 22.9  13.750 -61.040  20.0   ISC 2.4
1987 04 12 10 30 53.8   7.477 -73.196 159.4  FUNV 3.8
1987 04 13 20 37 13.6  10.480 -61.560  38.0   ISC 2.2
1987 04 15 08 19 30.4  10.560 -62.242  86.0   ISC 0.0
1987 04 17 10 22 02.3  10.855 -61.705  10.0   ISC 0.0
1987 04 18 23 15 17.1  11.131 -61.807  47.5  FUNV 4.3
1987 04 19 18 49 31.4  10.870 -61.565  33.0   ISC 0.0
1987 04 21 19 26 21.4  11.624 -61.803  91.0   ISC 0.0
1987 04 22 04 49 06.7  11.150 -61.980   0.0   ISC 3.1
1987 04 22 17 34 20.4  11.662 -69.716   2.4  FUNV 4.3
1987 04 26 07 42 29.7  10.740 -61.694   9.0   ISC 0.0
1987 04 26 21 32 49.7  10.340 -62.180  70.0   ISC 2.9
1987 04 28 00 45 17.3  11.050 -62.000  64.0   ISC 2.8
1987 04 29 16 18 43.5  10.619 -67.387   3.4  FUNV 2.5
1987 04 29 22 17 45.3  10.667 -61.676  10.0   ISC 0.0
1987 04 30 07 29 26.7  10.600 -67.466   0.0  FUNV 2.5
1987 04 30 14 28 50.2  11.726 -60.848  86.0   ISC 0.0
1987 05 06 04 29 00.3  10.568 -62.222  45.0  FUNV 3.7
1987 05 07 12 08 27.4   6.642 -73.101 176.0  FUNV 3.8
1987 05 09 09 18 04.0   6.606 -72.797 189.3  FUNV 3.9
1987 05 09 10 34 48.1  11.250 -61.700  13.0   ISC 2.7
1987 05 10 17 43 48.7   6.633 -73.138 182.6  FUNV 4.2
1987 05 11 00 34 07.6  10.635 -62.762  45.0  FUNV 0.0
1987 05 12 02 03 55.4  10.338 -62.498  20.0   ISC 0.0
1987 05 12 15 06 21.1  10.888 -69.341  15.7  FUNV 2.9
